INFO  | 2024-04-13 21:02:21 | [main] boot.StartupInfoLogger (StartupInfoLogger.java:50) - Starting Productapp01Application using Java 21.0.2 with PID 9924 (C:\cloud-native-app-march-24-code\module2-boot\springboot_revision\productapp-01\target\classes started by busyc in C:\cloud-native-app-march-24-code\module2-boot\springboot_revision\productapp-01)
INFO  | 2024-04-14 07:43:39 | [main] boot.SpringApplication (SpringApplication.java:654) - No active profile set, falling back to 1 default profile: "default"
INFO  | 2024-04-14 07:43:40 | [main] config.RepositoryConfigurationDelegate (RepositoryConfigurationDelegate.java:292) - Multiple Spring Data modules found, entering strict repository configuration mode
INFO  | 2024-04-14 07:43:40 | [main] config.RepositoryConfigurationDelegate (RepositoryConfigurationDelegate.java:139) - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
INFO  | 2024-04-14 07:43:40 | [main] config.RepositoryConfigurationDelegate (RepositoryConfigurationDelegate.java:208) - Finished Spring Data repository scanning in 5 ms. Found 0 Redis repository interfaces.
INFO  | 2024-04-14 07:43:40 | [main] config.RepositoryConfigurationDelegate (RepositoryConfigurationDelegate.java:292) - Multiple Spring Data modules found, entering strict repository configuration mode
INFO  | 2024-04-14 07:43:40 | [main] config.RepositoryConfigurationDelegate (RepositoryConfigurationDelegate.java:139) - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
INFO  | 2024-04-14 07:43:40 | [main] config.RepositoryConfigurationDelegate (RepositoryConfigurationDelegate.java:208) - Finished Spring Data repository scanning in 10 ms. Found 0 Redis repository interfaces.
INFO  | 2024-04-14 07:43:41 | [main] tomcat.TomcatWebServer (TomcatWebServer.java:109) - Tomcat initialized with port 8090 (http)
INFO  | 2024-04-14 07:43:41 | [main] logging.DirectJDKLog (DirectJDKLog.java:173) - Initializing ProtocolHandler ["http-nio-8090"]
INFO  | 2024-04-14 07:43:41 | [main] logging.DirectJDKLog (DirectJDKLog.java:173) - Starting service [Tomcat]
INFO  | 2024-04-14 07:43:41 | [main] logging.DirectJDKLog (DirectJDKLog.java:173) - Starting Servlet engine: [Apache Tomcat/10.1.19]
INFO  | 2024-04-14 07:43:41 | [main] logging.DirectJDKLog (DirectJDKLog.java:173) - At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
INFO  | 2024-04-14 07:43:41 | [main] logging.DirectJDKLog (DirectJDKLog.java:173) - Initializing Spring embedded WebApplicationContext
INFO  | 2024-04-14 07:43:41 | [main] context.ServletWebServerApplicationContext (ServletWebServerApplicationContext.java:296) - Root WebApplicationContext: initialization completed in 1882 ms
WARN  | 2024-04-14 07:43:41 | [main] support.AbstractApplicationContext (AbstractApplicationContext.java:632) - Exception encountered during context initialization - cancelling refresh attempt: org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'productController' defined in file [C:\cloud-native-app-march-24-code\module2-boot\springboot_revision_13_14_April_24\productapp-03-redis\target\classes\com\productapp\controller\ProductController.class]: Unsatisfied dependency expressed through constructor parameter 0: No qualifying bean of type 'com.productapp.service.ProductService' available: expected at least 1 bean which qualifies as autowire candidate. Dependency annotations: {}
INFO  | 2024-04-14 07:43:41 | [main] logging.DirectJDKLog (DirectJDKLog.java:173) - Stopping service [Tomcat]
INFO  | 2024-04-14 07:43:42 | [main] logging.ConditionEvaluationReportLogger (ConditionEvaluationReportLogger.java:82) - 

Error starting ApplicationContext. To display the condition evaluation report re-run your application with 'debug' enabled.
ERROR | 2024-04-14 07:43:42 | [main] diagnostics.LoggingFailureAnalysisReporter (LoggingFailureAnalysisReporter.java:40) - 

***************************
APPLICATION FAILED TO START
***************************

Description:

Parameter 0 of constructor in com.productapp.controller.ProductController required a bean of type 'com.productapp.service.ProductService' that could not be found.


Action:

Consider defining a bean of type 'com.productapp.service.ProductService' in your configuration.

INFO  | 2024-04-14 07:44:19 | [main] boot.StartupInfoLogger (StartupInfoLogger.java:50) - Starting Productapp01Application using Java 21.0.2 with PID 18392 (C:\cloud-native-app-march-24-code\module2-boot\springboot_revision_13_14_April_24\productapp-03-redis\target\classes started by busyc in C:\cloud-native-app-march-24-code\module2-boot\springboot_revision_13_14_April_24\productapp-03-redis)
INFO  | 2024-04-14 07:44:19 | [main] boot.SpringApplication (SpringApplication.java:654) - No active profile set, falling back to 1 default profile: "default"
INFO  | 2024-04-14 07:44:20 | [main] config.RepositoryConfigurationDelegate (RepositoryConfigurationDelegate.java:292) - Multiple Spring Data modules found, entering strict repository configuration mode
INFO  | 2024-04-14 07:44:20 | [main] config.RepositoryConfigurationDelegate (RepositoryConfigurationDelegate.java:139) - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
INFO  | 2024-04-14 07:44:20 | [main] config.RepositoryConfigurationDelegate (RepositoryConfigurationDelegate.java:208) - Finished Spring Data repository scanning in 4 ms. Found 0 Redis repository interfaces.
INFO  | 2024-04-14 07:44:20 | [main] config.RepositoryConfigurationDelegate (RepositoryConfigurationDelegate.java:292) - Multiple Spring Data modules found, entering strict repository configuration mode
INFO  | 2024-04-14 07:44:20 | [main] config.RepositoryConfigurationDelegate (RepositoryConfigurationDelegate.java:139) - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
INFO  | 2024-04-14 07:44:20 | [main] config.RepositoryConfigurationDelegate (RepositoryConfigurationDelegate.java:208) - Finished Spring Data repository scanning in 13 ms. Found 0 Redis repository interfaces.
INFO  | 2024-04-14 07:44:21 | [main] tomcat.TomcatWebServer (TomcatWebServer.java:109) - Tomcat initialized with port 8090 (http)
INFO  | 2024-04-14 07:44:21 | [main] logging.DirectJDKLog (DirectJDKLog.java:173) - Initializing ProtocolHandler ["http-nio-8090"]
INFO  | 2024-04-14 07:44:21 | [main] logging.DirectJDKLog (DirectJDKLog.java:173) - Starting service [Tomcat]
INFO  | 2024-04-14 07:44:21 | [main] logging.DirectJDKLog (DirectJDKLog.java:173) - Starting Servlet engine: [Apache Tomcat/10.1.19]
INFO  | 2024-04-14 07:44:21 | [main] logging.DirectJDKLog (DirectJDKLog.java:173) - At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
INFO  | 2024-04-14 07:44:21 | [main] logging.DirectJDKLog (DirectJDKLog.java:173) - Initializing Spring embedded WebApplicationContext
INFO  | 2024-04-14 07:44:21 | [main] context.ServletWebServerApplicationContext (ServletWebServerApplicationContext.java:296) - Root WebApplicationContext: initialization completed in 1836 ms
WARN  | 2024-04-14 07:44:21 | [main] support.AbstractApplicationContext (AbstractApplicationContext.java:632) - Exception encountered during context initialization - cancelling refresh attempt: org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'productRestController' defined in file [C:\cloud-native-app-march-24-code\module2-boot\springboot_revision_13_14_April_24\productapp-03-redis\target\classes\com\productapp\controller\ProductRestController.class]: Unsatisfied dependency expressed through constructor parameter 0: No qualifying bean of type 'com.productapp.service.ProductService' available: expected at least 1 bean which qualifies as autowire candidate. Dependency annotations: {}
INFO  | 2024-04-14 07:44:21 | [main] logging.DirectJDKLog (DirectJDKLog.java:173) - Stopping service [Tomcat]
INFO  | 2024-04-14 07:44:21 | [main] logging.ConditionEvaluationReportLogger (ConditionEvaluationReportLogger.java:82) - 

Error starting ApplicationContext. To display the condition evaluation report re-run your application with 'debug' enabled.
ERROR | 2024-04-14 07:44:21 | [main] diagnostics.LoggingFailureAnalysisReporter (LoggingFailureAnalysisReporter.java:40) - 

***************************
APPLICATION FAILED TO START
***************************

Description:

Parameter 0 of constructor in com.productapp.controller.ProductRestController required a bean of type 'com.productapp.service.ProductService' that could not be found.


Action:

Consider defining a bean of type 'com.productapp.service.ProductService' in your configuration.

INFO  | 2024-04-14 07:44:44 | [main] boot.StartupInfoLogger (StartupInfoLogger.java:50) - Starting Productapp01Application using Java 21.0.2 with PID 6592 (C:\cloud-native-app-march-24-code\module2-boot\springboot_revision_13_14_April_24\productapp-03-redis\target\classes started by busyc in C:\cloud-native-app-march-24-code\module2-boot\springboot_revision_13_14_April_24\productapp-03-redis)
INFO  | 2024-04-14 07:44:45 | [main] boot.SpringApplication (SpringApplication.java:654) - No active profile set, falling back to 1 default profile: "default"
INFO  | 2024-04-14 07:44:45 | [main] config.RepositoryConfigurationDelegate (RepositoryConfigurationDelegate.java:292) - Multiple Spring Data modules found, entering strict repository configuration mode
INFO  | 2024-04-14 07:44:45 | [main] config.RepositoryConfigurationDelegate (RepositoryConfigurationDelegate.java:139) - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
INFO  | 2024-04-14 07:44:45 | [main] config.RepositoryConfigurationDelegate (RepositoryConfigurationDelegate.java:208) - Finished Spring Data repository scanning in 4 ms. Found 0 Redis repository interfaces.
INFO  | 2024-04-14 07:44:45 | [main] config.RepositoryConfigurationDelegate (RepositoryConfigurationDelegate.java:292) - Multiple Spring Data modules found, entering strict repository configuration mode
INFO  | 2024-04-14 07:44:45 | [main] config.RepositoryConfigurationDelegate (RepositoryConfigurationDelegate.java:139) - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
INFO  | 2024-04-14 07:44:45 | [main] config.RepositoryConfigurationDelegate (RepositoryConfigurationDelegate.java:208) - Finished Spring Data repository scanning in 10 ms. Found 0 Redis repository interfaces.
INFO  | 2024-04-14 07:44:46 | [main] tomcat.TomcatWebServer (TomcatWebServer.java:109) - Tomcat initialized with port 8090 (http)
INFO  | 2024-04-14 07:44:46 | [main] logging.DirectJDKLog (DirectJDKLog.java:173) - Initializing ProtocolHandler ["http-nio-8090"]
INFO  | 2024-04-14 07:44:46 | [main] logging.DirectJDKLog (DirectJDKLog.java:173) - Starting service [Tomcat]
INFO  | 2024-04-14 07:44:46 | [main] logging.DirectJDKLog (DirectJDKLog.java:173) - Starting Servlet engine: [Apache Tomcat/10.1.19]
INFO  | 2024-04-14 07:44:46 | [main] logging.DirectJDKLog (DirectJDKLog.java:173) - At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
INFO  | 2024-04-14 07:44:46 | [main] logging.DirectJDKLog (DirectJDKLog.java:173) - Initializing Spring embedded WebApplicationContext
INFO  | 2024-04-14 07:44:46 | [main] context.ServletWebServerApplicationContext (ServletWebServerApplicationContext.java:296) - Root WebApplicationContext: initialization completed in 1806 ms
WARN  | 2024-04-14 07:44:47 | [main] support.AbstractApplicationContext (AbstractApplicationContext.java:632) - Exception encountered during context initialization - cancelling refresh attempt: org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'scheduleJob': Unsatisfied dependency expressed through field 'productService': No qualifying bean of type 'com.productapp.service.ProductService' available: expected at least 1 bean which qualifies as autowire candidate. Dependency annotations: {@org.springframework.beans.factory.annotation.Autowired(required=true)}
INFO  | 2024-04-14 07:44:47 | [main] logging.DirectJDKLog (DirectJDKLog.java:173) - Stopping service [Tomcat]
INFO  | 2024-04-14 07:44:47 | [main] logging.ConditionEvaluationReportLogger (ConditionEvaluationReportLogger.java:82) - 

Error starting ApplicationContext. To display the condition evaluation report re-run your application with 'debug' enabled.
ERROR | 2024-04-14 07:44:47 | [main] diagnostics.LoggingFailureAnalysisReporter (LoggingFailureAnalysisReporter.java:40) - 

***************************
APPLICATION FAILED TO START
***************************

Description:

Field productService in com.productapp.service.scheduler.ScheduleJob required a bean of type 'com.productapp.service.ProductService' that could not be found.

The injection point has the following annotations:
	- @org.springframework.beans.factory.annotation.Autowired(required=true)


Action:

Consider defining a bean of type 'com.productapp.service.ProductService' in your configuration.

INFO  | 2024-04-14 07:54:31 | [main] boot.StartupInfoLogger (StartupInfoLogger.java:50) - Starting Productapp01Application using Java 21.0.2 with PID 17752 (C:\cloud-native-app-march-24-code\module2-boot\springboot_revision_13_14_April_24\productapp-03-redis\target\classes started by busyc in C:\cloud-native-app-march-24-code\module2-boot\springboot_revision_13_14_April_24\productapp-03-redis)
INFO  | 2024-04-14 07:54:31 | [main] boot.SpringApplication (SpringApplication.java:654) - No active profile set, falling back to 1 default profile: "default"
INFO  | 2024-04-14 07:54:32 | [main] config.RepositoryConfigurationDelegate (RepositoryConfigurationDelegate.java:292) - Multiple Spring Data modules found, entering strict repository configuration mode
INFO  | 2024-04-14 07:54:32 | [main] config.RepositoryConfigurationDelegate (RepositoryConfigurationDelegate.java:139) - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
INFO  | 2024-04-14 07:54:32 | [main] config.RepositoryConfigurationDelegate (RepositoryConfigurationDelegate.java:208) - Finished Spring Data repository scanning in 4 ms. Found 0 Redis repository interfaces.
INFO  | 2024-04-14 07:54:32 | [main] config.RepositoryConfigurationDelegate (RepositoryConfigurationDelegate.java:292) - Multiple Spring Data modules found, entering strict repository configuration mode
INFO  | 2024-04-14 07:54:32 | [main] config.RepositoryConfigurationDelegate (RepositoryConfigurationDelegate.java:139) - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
INFO  | 2024-04-14 07:54:32 | [main] config.RepositoryConfigurationDelegate (RepositoryConfigurationDelegate.java:208) - Finished Spring Data repository scanning in 8 ms. Found 0 Redis repository interfaces.
INFO  | 2024-04-14 07:54:33 | [main] tomcat.TomcatWebServer (TomcatWebServer.java:109) - Tomcat initialized with port 8090 (http)
INFO  | 2024-04-14 07:54:33 | [main] logging.DirectJDKLog (DirectJDKLog.java:173) - Initializing ProtocolHandler ["http-nio-8090"]
INFO  | 2024-04-14 07:54:33 | [main] logging.DirectJDKLog (DirectJDKLog.java:173) - Starting service [Tomcat]
INFO  | 2024-04-14 07:54:33 | [main] logging.DirectJDKLog (DirectJDKLog.java:173) - Starting Servlet engine: [Apache Tomcat/10.1.19]
INFO  | 2024-04-14 07:54:33 | [main] logging.DirectJDKLog (DirectJDKLog.java:173) - At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
INFO  | 2024-04-14 07:54:33 | [main] logging.DirectJDKLog (DirectJDKLog.java:173) - Initializing Spring embedded WebApplicationContext
INFO  | 2024-04-14 07:54:33 | [main] context.ServletWebServerApplicationContext (ServletWebServerApplicationContext.java:296) - Root WebApplicationContext: initialization completed in 1907 ms
DEBUG | 2024-04-14 07:54:35 | [main] handler.AbstractHandlerMethodMapping (AbstractHandlerMethodMapping.java:366) - 11 mappings in 'requestMappingHandlerMapping'
DEBUG | 2024-04-14 07:54:35 | [main] handler.SimpleUrlHandlerMapping (SimpleUrlHandlerMapping.java:187) - Patterns [/webjars/**, /**, /swagger-ui*/*swagger-initializer.js, /swagger-ui*/**] in 'resourceHandlerMapping'
DEBUG | 2024-04-14 07:54:35 | [main] annotation.RequestMappingHandlerAdapter (RequestMappingHandlerAdapter.java:634) - ControllerAdvice beans: 0 @ModelAttribute, 0 @InitBinder, 1 RequestBodyAdvice, 1 ResponseBodyAdvice
DEBUG | 2024-04-14 07:54:35 | [main] annotation.ExceptionHandlerExceptionResolver (ExceptionHandlerExceptionResolver.java:305) - ControllerAdvice beans: 2 @ExceptionHandler, 1 ResponseBodyAdvice
INFO  | 2024-04-14 07:54:36 | [main] logging.DirectJDKLog (DirectJDKLog.java:173) - Starting ProtocolHandler ["http-nio-8090"]
INFO  | 2024-04-14 07:54:36 | [main] tomcat.TomcatWebServer (TomcatWebServer.java:241) - Tomcat started on port 8090 (http) with context path '/productapp'
INFO  | 2024-04-14 07:54:36 | [main] boot.StartupInfoLogger (StartupInfoLogger.java:56) - Started Productapp01Application in 5.363 seconds (process running for 6.107)
INFO  | 2024-04-14 07:55:11 | [http-nio-8090-exec-1] logging.DirectJDKLog (DirectJDKLog.java:173) - Initializing Spring DispatcherServlet 'dispatcherServlet'
INFO  | 2024-04-14 07:55:11 | [http-nio-8090-exec-1] servlet.FrameworkServlet (FrameworkServlet.java:532) - Initializing Servlet 'dispatcherServlet'
DEBUG | 2024-04-14 07:55:11 | [http-nio-8090-exec-1] servlet.DispatcherServlet (DispatcherServlet.java:533) - Detected StandardServletMultipartResolver
DEBUG | 2024-04-14 07:55:11 | [http-nio-8090-exec-1] servlet.DispatcherServlet (DispatcherServlet.java:557) - Detected AcceptHeaderLocaleResolver
DEBUG | 2024-04-14 07:55:11 | [http-nio-8090-exec-1] servlet.DispatcherServlet (DispatcherServlet.java:583) - Detected FixedThemeResolver
DEBUG | 2024-04-14 07:55:11 | [http-nio-8090-exec-1] servlet.DispatcherServlet (DispatcherServlet.java:733) - Detected org.springframework.web.servlet.view.DefaultRequestToViewNameTranslator@47162173
DEBUG | 2024-04-14 07:55:11 | [http-nio-8090-exec-1] servlet.DispatcherServlet (DispatcherServlet.java:797) - Detected org.springframework.web.servlet.support.SessionFlashMapManager@10b67f54
DEBUG | 2024-04-14 07:55:11 | [http-nio-8090-exec-1] servlet.FrameworkServlet (FrameworkServlet.java:549) - enableLoggingRequestDetails='false': request parameters and headers will be masked to prevent unsafe logging of potentially sensitive data
INFO  | 2024-04-14 07:55:11 | [http-nio-8090-exec-1] servlet.FrameworkServlet (FrameworkServlet.java:554) - Completed initialization in 6 ms
DEBUG | 2024-04-14 07:55:11 | [http-nio-8090-exec-1] log.LogFormatUtils (LogFormatUtils.java:120) - GET "/productapp/api/products", parameters={}
DEBUG | 2024-04-14 07:55:11 | [http-nio-8090-exec-1] handler.AbstractHandlerMapping (AbstractHandlerMapping.java:531) - Mapped to com.productapp.controller.ProductRestController#getAll()
INFO  | 2024-04-14 07:55:11 | [http-nio-8090-exec-1] service.ProductServiceImpl (ProductServiceImpl.java:37) - database is hit get all is called............
DEBUG | 2024-04-14 07:55:11 | [http-nio-8090-exec-1] annotation.AbstractMessageConverterMethodProcessor (AbstractMessageConverterMethodProcessor.java:275) - Using 'application/json', given [application/json] and supported [application/json, application/*+json]
DEBUG | 2024-04-14 07:55:11 | [http-nio-8090-exec-1] log.LogFormatUtils (LogFormatUtils.java:120) - Writing [[]]
DEBUG | 2024-04-14 07:55:11 | [http-nio-8090-exec-1] servlet.FrameworkServlet (FrameworkServlet.java:1138) - Completed 200 OK
DEBUG | 2024-04-14 07:55:33 | [http-nio-8090-exec-3] log.LogFormatUtils (LogFormatUtils.java:120) - POST "/productapp/api/products", parameters={}
DEBUG | 2024-04-14 07:55:33 | [http-nio-8090-exec-3] handler.AbstractHandlerMapping (AbstractHandlerMapping.java:531) - Mapped to com.productapp.controller.ProductRestController#addProduct(Product)
DEBUG | 2024-04-14 07:55:33 | [http-nio-8090-exec-3] log.LogFormatUtils (LogFormatUtils.java:120) - Read "application/json;charset=UTF-8" to [Product(id=1, name=table, price=12100.00)]
DEBUG | 2024-04-14 07:55:33 | [http-nio-8090-exec-3] annotation.ExceptionHandlerExceptionResolver (ExceptionHandlerExceptionResolver.java:420) - Using @ExceptionHandler com.productapp.controller.ExHandlerController#handle500(Exception)
DEBUG | 2024-04-14 07:55:34 | [http-nio-8090-exec-3] annotation.AbstractMessageConverterMethodProcessor (AbstractMessageConverterMethodProcessor.java:275) - Using 'application/json', given [application/json] and supported [application/json, application/*+json]
DEBUG | 2024-04-14 07:55:34 | [http-nio-8090-exec-3] log.LogFormatUtils (LogFormatUtils.java:120) - Writing [ErrorInfo(message=Cannot serialize, statusCode=500 INTERNAL_SERVER_ERROR, toContact=rgupta.mtech@gma (truncated)...]
DEBUG | 2024-04-14 07:55:34 | [http-nio-8090-exec-3] handler.AbstractHandlerExceptionResolver (AbstractHandlerExceptionResolver.java:179) - Resolved [org.springframework.data.redis.serializer.SerializationException: Cannot serialize]
DEBUG | 2024-04-14 07:55:34 | [http-nio-8090-exec-3] servlet.FrameworkServlet (FrameworkServlet.java:1138) - Completed 500 INTERNAL_SERVER_ERROR
INFO  | 2024-04-14 07:55:57 | [main] boot.StartupInfoLogger (StartupInfoLogger.java:50) - Starting Productapp01Application using Java 21.0.2 with PID 2756 (C:\cloud-native-app-march-24-code\module2-boot\springboot_revision_13_14_April_24\productapp-03-redis\target\classes started by busyc in C:\cloud-native-app-march-24-code\module2-boot\springboot_revision_13_14_April_24\productapp-03-redis)
INFO  | 2024-04-14 07:55:57 | [main] boot.SpringApplication (SpringApplication.java:654) - No active profile set, falling back to 1 default profile: "default"
INFO  | 2024-04-14 07:55:58 | [main] config.RepositoryConfigurationDelegate (RepositoryConfigurationDelegate.java:292) - Multiple Spring Data modules found, entering strict repository configuration mode
INFO  | 2024-04-14 07:55:58 | [main] config.RepositoryConfigurationDelegate (RepositoryConfigurationDelegate.java:139) - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
INFO  | 2024-04-14 07:55:58 | [main] config.RepositoryConfigurationDelegate (RepositoryConfigurationDelegate.java:208) - Finished Spring Data repository scanning in 4 ms. Found 0 Redis repository interfaces.
INFO  | 2024-04-14 07:55:58 | [main] config.RepositoryConfigurationDelegate (RepositoryConfigurationDelegate.java:292) - Multiple Spring Data modules found, entering strict repository configuration mode
INFO  | 2024-04-14 07:55:58 | [main] config.RepositoryConfigurationDelegate (RepositoryConfigurationDelegate.java:139) - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
INFO  | 2024-04-14 07:55:58 | [main] config.RepositoryConfigurationDelegate (RepositoryConfigurationDelegate.java:208) - Finished Spring Data repository scanning in 10 ms. Found 0 Redis repository interfaces.
INFO  | 2024-04-14 07:55:59 | [main] tomcat.TomcatWebServer (TomcatWebServer.java:109) - Tomcat initialized with port 8090 (http)
INFO  | 2024-04-14 07:55:59 | [main] logging.DirectJDKLog (DirectJDKLog.java:173) - Initializing ProtocolHandler ["http-nio-8090"]
INFO  | 2024-04-14 07:55:59 | [main] logging.DirectJDKLog (DirectJDKLog.java:173) - Starting service [Tomcat]
INFO  | 2024-04-14 07:55:59 | [main] logging.DirectJDKLog (DirectJDKLog.java:173) - Starting Servlet engine: [Apache Tomcat/10.1.19]
INFO  | 2024-04-14 07:55:59 | [main] logging.DirectJDKLog (DirectJDKLog.java:173) - At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
INFO  | 2024-04-14 07:55:59 | [main] logging.DirectJDKLog (DirectJDKLog.java:173) - Initializing Spring embedded WebApplicationContext
INFO  | 2024-04-14 07:55:59 | [main] context.ServletWebServerApplicationContext (ServletWebServerApplicationContext.java:296) - Root WebApplicationContext: initialization completed in 1829 ms
DEBUG | 2024-04-14 07:56:00 | [main] handler.AbstractHandlerMethodMapping (AbstractHandlerMethodMapping.java:366) - 11 mappings in 'requestMappingHandlerMapping'
DEBUG | 2024-04-14 07:56:01 | [main] handler.SimpleUrlHandlerMapping (SimpleUrlHandlerMapping.java:187) - Patterns [/webjars/**, /**, /swagger-ui*/*swagger-initializer.js, /swagger-ui*/**] in 'resourceHandlerMapping'
DEBUG | 2024-04-14 07:56:01 | [main] annotation.RequestMappingHandlerAdapter (RequestMappingHandlerAdapter.java:634) - ControllerAdvice beans: 0 @ModelAttribute, 0 @InitBinder, 1 RequestBodyAdvice, 1 ResponseBodyAdvice
DEBUG | 2024-04-14 07:56:01 | [main] annotation.ExceptionHandlerExceptionResolver (ExceptionHandlerExceptionResolver.java:305) - ControllerAdvice beans: 2 @ExceptionHandler, 1 ResponseBodyAdvice
INFO  | 2024-04-14 07:56:02 | [main] logging.DirectJDKLog (DirectJDKLog.java:173) - Starting ProtocolHandler ["http-nio-8090"]
INFO  | 2024-04-14 07:56:02 | [main] tomcat.TomcatWebServer (TomcatWebServer.java:241) - Tomcat started on port 8090 (http) with context path '/productapp'
INFO  | 2024-04-14 07:56:02 | [main] boot.StartupInfoLogger (StartupInfoLogger.java:56) - Started Productapp01Application in 5.201 seconds (process running for 5.915)
INFO  | 2024-04-14 07:56:06 | [http-nio-8090-exec-1] logging.DirectJDKLog (DirectJDKLog.java:173) - Initializing Spring DispatcherServlet 'dispatcherServlet'
INFO  | 2024-04-14 07:56:06 | [http-nio-8090-exec-1] servlet.FrameworkServlet (FrameworkServlet.java:532) - Initializing Servlet 'dispatcherServlet'
DEBUG | 2024-04-14 07:56:06 | [http-nio-8090-exec-1] servlet.DispatcherServlet (DispatcherServlet.java:533) - Detected StandardServletMultipartResolver
DEBUG | 2024-04-14 07:56:06 | [http-nio-8090-exec-1] servlet.DispatcherServlet (DispatcherServlet.java:557) - Detected AcceptHeaderLocaleResolver
DEBUG | 2024-04-14 07:56:06 | [http-nio-8090-exec-1] servlet.DispatcherServlet (DispatcherServlet.java:583) - Detected FixedThemeResolver
DEBUG | 2024-04-14 07:56:06 | [http-nio-8090-exec-1] servlet.DispatcherServlet (DispatcherServlet.java:733) - Detected org.springframework.web.servlet.view.DefaultRequestToViewNameTranslator@6cee903a
DEBUG | 2024-04-14 07:56:06 | [http-nio-8090-exec-1] servlet.DispatcherServlet (DispatcherServlet.java:797) - Detected org.springframework.web.servlet.support.SessionFlashMapManager@194b9783
DEBUG | 2024-04-14 07:56:06 | [http-nio-8090-exec-1] servlet.FrameworkServlet (FrameworkServlet.java:549) - enableLoggingRequestDetails='false': request parameters and headers will be masked to prevent unsafe logging of potentially sensitive data
INFO  | 2024-04-14 07:56:06 | [http-nio-8090-exec-1] servlet.FrameworkServlet (FrameworkServlet.java:554) - Completed initialization in 2 ms
DEBUG | 2024-04-14 07:56:06 | [http-nio-8090-exec-1] log.LogFormatUtils (LogFormatUtils.java:120) - POST "/productapp/api/products", parameters={}
DEBUG | 2024-04-14 07:56:06 | [http-nio-8090-exec-1] handler.AbstractHandlerMapping (AbstractHandlerMapping.java:531) - Mapped to com.productapp.controller.ProductRestController#addProduct(Product)
DEBUG | 2024-04-14 07:56:06 | [http-nio-8090-exec-1] log.LogFormatUtils (LogFormatUtils.java:120) - Read "application/json;charset=UTF-8" to [Product(id=1, name=table, price=12100.00)]
DEBUG | 2024-04-14 07:56:06 | [http-nio-8090-exec-1] servlet.FrameworkServlet (FrameworkServlet.java:1109) - Failed to complete request: org.springframework.data.redis.serializer.SerializationException: Cannot serialize
ERROR | 2024-04-14 07:56:06 | [http-nio-8090-exec-1] logging.DirectJDKLog (DirectJDKLog.java:175) - Servlet.service() for servlet [dispatcherServlet] in context with path [/productapp] threw exception [Request processing failed: org.springframework.data.redis.serializer.SerializationException: Cannot serialize] with root cause
java.lang.IllegalArgumentException: DefaultSerializer requires a Serializable payload but received an object of type [com.productapp.dao.Product]
	at org.springframework.core.serializer.DefaultSerializer.serialize(DefaultSerializer.java:43) ~[spring-core-6.1.5.jar:6.1.5]
	at org.springframework.core.serializer.Serializer.serializeToByteArray(Serializer.java:56) ~[spring-core-6.1.5.jar:6.1.5]
	at org.springframework.core.serializer.support.SerializingConverter.convert(SerializingConverter.java:60) ~[spring-core-6.1.5.jar:6.1.5]
	at org.springframework.core.serializer.support.SerializingConverter.convert(SerializingConverter.java:33) ~[spring-core-6.1.5.jar:6.1.5]
	at org.springframework.data.redis.serializer.JdkSerializationRedisSerializer.serialize(JdkSerializationRedisSerializer.java:92) ~[spring-data-redis-3.2.4.jar:3.2.4]
	at org.springframework.data.redis.core.AbstractOperations.rawHashValue(AbstractOperations.java:186) ~[spring-data-redis-3.2.4.jar:3.2.4]
	at org.springframework.data.redis.core.DefaultHashOperations.put(DefaultHashOperations.java:195) ~[spring-data-redis-3.2.4.jar:3.2.4]
	at com.productapp.dao.ProductDaoImpl.addProduct(ProductDaoImpl.java:21) ~[classes/:?]
	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103) ~[?:?]
